uID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
788,216.60581346272733,0.7858010946663544,-0.44518504668291303,-0.9012318393369079,-0.21417000398264796,-0.015496272844760461,-0.40077366939489156,0.15837994266047062,0.378897579330988,0.8965806834197315,-0.942867167344769,0.18976130235001354,-0.7797817794343527,0.9943145982769477,-0.2726534100309881,-0.2060062939800532,-0.28597475745761214,-0.27807036412466046,0.2756639835259709,0.09159558447690769
789,216.09865218141633,0.01998137727010496,-0.2839095449344824,-0.8077911014803536,1.133614043565505,-0.6525321308435437,-0.8424716700091222,0.3730869637317422,1.1047075279629452,-1.0585530685392837,-0.5124181512697648,1.2388752278709545,0.7072177748372566,-1.4059250103697516,0.590629490263954,0.11839267302656142,1.1423254716061737,-1.3274474278647095,-1.323981888794038,-0.16680414863528248
790,217.07458028555143,0.8443747491602698,0.6762427550292238,-0.806732786430246,0.07507797063758909,1.5746527811843387,-0.17894396347727298,-0.029127107372585836,0.45688474999322237,0.36530626922659937,-0.13290565155950218,0.012597026439328196,0.696018462249026,0.4433381367979323,-0.04785587570741989,0.6443998944816357,0.13243349537575894,0.2091123342002119,0.35916676956991445,0.1976226986311862
791,218.19618746119042,-2.1622553213661075,3.5575515595430716,0.14849933546080596,-0.6600839810522945,-0.5543495855387801,-0.3538509325258642,0.6535722012770897,0.17065894011371618,0.847066820609882,0.9973611397828609,-0.3843651100619436,1.0171808385502528,-0.5160614217735061,-0.5123632511109077,-0.1687610717651058,-0.857718968353046,0.9324646987235126,-0.4905449409811022,0.08095082780127277
792,216.64710310149056,0.8389924369446616,-0.4817711778805629,-0.1513196227576219,0.23532392048606204,0.17392047994544124,-0.22654821136896264,0.004641425766796159,0.24138711303294236,-0.14746499026205095,-0.06658105379214274,0.3224611214608434,0.1797504210020897,0.0020154403300086665,-0.11925990245414564,0.33014471480303786,0.19075516236744983,-0.6329421488572704,-0.15234000851189122,-0.03981153045421848
793,216.78797123385402,1.2988706001331236,-0.06015817193042983,-0.518751589575098,-0.1335771872810007,-0.0006317251327080387,0.16554868206979556,0.2567839835038752,0.18822611163544373,0.9692531926493801,-0.4264985656235194,0.444703783183159,0.40508265524794096,0.4175242944612261,-0.8277100299112397,-0.2113311641486071,-0.8974179548907226,-0.06281000476502219,-0.010253588177168788,-0.6276127760246543
794,216.93551124115513,1.406157282155846,-0.2574014748481104,-0.04474945346389392,-0.14573333016654227,-0.36642665811278397,-0.1501404532813943,-0.234083232498437,-0.004672195081822483,-0.08935029830427119,0.23177882084548496,-0.48281536889516885,-0.5348435596295302,0.11308158077723146,-0.20941827413503078,0.3143339004415785,0.1259407467395402,-0.40422378990311336,0.2992627192292483,0.18101960352882565
795,216.56807680169567,0.763728570036592,0.10945019998992978,0.07508742715765493,-0.2679931690209774,-1.1506769481681725,-0.015188215447656944,-0.10247059689858928,0.4707306364627481,0.023080510674328952,0.18864843271165066,-0.18673589206034058,0.18629829751865823,-0.014462428099925484,-0.43106263654973587,0.19066750669640942,0.401305516149417,0.3438533868551199,0.15617267260090356,-0.027807100859241318
796,213.88283750055763,-1.2122719092102645,-4.703745314126017,-0.2290223664892428,-1.7738846288570074,1.4956724903548602,1.2578282864577692,1.193015105492106,-0.6994922149779852,1.4041255371152828,-1.975963649451057,1.0403831701457724,1.0905651821182456,0.19790842758588334,1.2424219613244278,-2.81663271838932,-0.8685042035199596,-0.4677010584963246,-0.17991910053990595,-0.9755925470474633
797,217.19222504894182,1.2749363952578305,0.25900690073486343,-0.06922636942350513,-0.8243663742737315,-0.5675746593564195,-0.35871007996545495,-0.0474942606850457,-0.08914886420132584,0.14525290316555173,-0.4684001548856742,-0.4338374496273126,-0.018636166715279234,-0.08612487222943022,0.005451586415067267,0.2405825374962407,0.0754394810588514,0.011937962310033301,0.6829094491994686,0.016011769969075607
798,215.39051333154174,0.7496938866993393,-0.332571082230567,-1.8145070022293774,-3.1459381288239214,-1.327348810171939,-2.1342689989282535,0.49066273041487185,-3.3320097405532505,2.8909455307415652,-1.0932403701069415,1.880748647680812,-0.6396072124642412,2.9088229337800513,-0.21800558120979163,0.6968570453023932,0.3005626890806466,-2.548402871055832,-0.14192706455861437,1.0635461074532477
799,216.85385440991413,1.1037364130899205,-0.13927266691203366,-0.1766250612821536,0.010352266824742218,0.22806819075061274,-0.10181137456922257,-0.08169496904888307,0.06850941988062872,-0.15337840989079354,-0.12238596947835934,-0.05671693101586078,-0.04708743776473723,-0.14858270645257143,0.08839481199239785,0.09712080803504375,-0.023212054342811095,-0.2934222176647292,-0.15702170287860803,-0.38929140747571944
800,216.1634856109959,0.29285133657716533,-0.6084011857161078,-0.9722651857556439,-1.617086616079172,1.0238717070262593,-0.8608561462301019,0.005635110692075562,3.0022660826608534,1.2613464435604778,0.9422942509121075,1.352196302287899,-1.7092683270575435,-0.18307729533299877,0.3657940714372967,0.22551940221080147,-1.8179109050648679,-0.9683984456898018,-0.5660930164732766,-3.8382944379597954
801,217.25028871024725,-0.19151036037603653,0.1473764056277731,0.873806440401002,-0.469631059448858,0.4934097332108,0.306406443302577,0.7370817410318071,0.2660811534631717,-0.15092504066636653,-0.06744002627495926,0.3970730894381204,-0.19805048182528417,0.9730281640935042,-0.791379183369848,1.1392186423420225,-0.15399274930402934,0.06548017412908824,0.11507773424097348,0.1374803694360497
802,218.8648971241762,-3.214668756411961,3.315948636452972,1.2927671973674735,1.1835939527656554,0.6887094614170187,1.0159644025651293,-0.13676332972426852,-1.1209437859546707,-0.5208017472973662,0.42401356508615096,-1.1769166025490427,-0.2773983442903556,0.29312253444543745,-0.02398295431941544,0.3615720217672552,1.328515142864239,0.3436005954490924,-0.6042915249455327,-0.7507799615864595
803,216.84616670865495,1.0943245263767911,0.1308204625490701,-0.6203342958827345,-0.004131314616743154,0.4772691133695041,0.009148983434973057,0.04225741486853374,-0.12740474445118682,-0.0774725563303412,0.21150065113707672,-0.20187988081992994,0.07042357655736708,0.0824150390732068,-0.028077076425191194,0.0821519135806209,0.026053872342541917,-0.22077850692535006,0.16553387975894632,0.3059963887378883
804,216.62330980323676,1.0323050522545145,-0.621575152219842,-0.09462312355518421,0.02676558047588984,-0.21150383129787076,0.03582033092723805,-0.10465067085564739,0.1308464193973281,-0.00870496734893856,0.5821533165572119,-0.13104208254224775,0.04947244129103434,-0.3063856827347585,-0.004368744672699432,-0.16345361248587054,-0.03828818308262977,-0.005833358521378562,0.19725560628915645,-0.25506226353708666
805,217.13471750729573,1.5385054719970739,0.10720338768133475,-0.23041738714252658,-0.5426431046182076,-0.13862975289880014,-0.5040753963260027,-0.07518961460050955,-0.33197436334678726,0.2015985916444944,0.21488351584910337,-0.4672103972488541,-0.0862159191531855,-0.3982412851498546,0.025181764287675268,0.06612360100047088,-0.038858162716176425,0.07407526039026746,-0.1396537054993022,0.2674982475831905
806,217.3155021352015,0.7018977216903096,-0.5962923003264384,1.0833295880549274,-0.5856504963960021,0.043170914884422484,-0.5821011223731792,-0.243639711203252,0.22184967406551998,0.11530799946032477,0.06971574541509273,0.14591649716777214,0.06333395095019023,-0.43049115997049037,1.0140956758420079,-0.013776236101106454,0.026443779445849747,0.5601147512786369,-0.40032417222132466,-0.07970764901495064
807,217.023056530485,1.2670001628495489,-0.06792535643554443,-0.30454867506257344,0.08719049116321781,-0.26205693927083384,-0.44923499411047757,-0.22927770580963824,-0.2149358160320966,0.01992887670751326,0.21099794017010387,0.056921130935966235,0.1884346609925377,0.2954782071715665,1.0086047610901832,-0.010396583605918552,0.2745704000786499,0.33732471256295127,-0.3409360823373654,-0.07748732575721562
808,215.25350884757765,-0.07637853414627471,1.97698102217865,-1.6191972813870925,-0.6855578514485348,0.595347285555959,-1.346249838882168,-0.11242027142047606,-3.465686365942548,-1.2307863771371288,0.23814863629018013,2.517906369808368,0.13143890123241897,0.06724005830519902,-1.0634368413904731,0.38581619625080343,-0.063748235909515,0.5532912920363682,0.6502302630751277,0.05783327068621735
809,217.37776912027647,1.5645825713080201,1.010313390641771,-0.04512950973480434,0.6679467996227653,-0.16353813196776124,-0.656792099558291,-0.21454429964834443,-0.41128888806655883,0.5597788294816479,0.34367498686698483,-0.4911225153559341,-1.3604650990442546,-0.8331574280350897,0.8137778039006642,0.5139046614764753,-0.36509413933290474,-0.22980170217398954,-0.464409914924849,-0.05170395642831349
810,217.14247344698768,-0.46209233225141644,0.38543733861330454,0.23830134370575484,0.4533654742848117,-0.38591417618185747,0.5345002580614633,0.5516685972325928,0.002107265480614684,0.29259555570849255,-0.36995901645689533,-0.07386478617432785,0.1649202207094751,0.4307388033410475,0.1693866563623364,0.14963100606981106,0.09074715940945371,0.7317803204257776,0.24244290130493812,0.6804902335158064
811,217.35937980159488,-0.27294308200481965,0.8082089005597184,0.5868734484906559,0.4298582579433284,0.4241550351346852,0.9861714128858475,0.7757419299665174,0.1700120219534627,0.8136207681504034,-0.6560184363326831,0.866576107202101,0.06992460254320854,0.12682221343754557,0.6990110642418672,-0.30288856080032245,0.5228596664987823,0.54777785052328,0.310141765886329,-0.19607671330580584
812,216.7678443416687,1.3486144595388834,-0.023626646162694165,-0.4530360479033402,-0.12079799948733694,-0.052786174709463174,-0.0028475286142287948,-0.34780054643903835,-0.06384049555006038,0.06930702209697123,-0.13229635026754383,0.02630183966849367,0.1437033097254239,-0.22042070878440922,-0.21974367456168453,-0.18728173608608745,0.013694003774593733,0.20518673797045106,-0.10251667175923979,0.05601782725955207
813,216.4570406712518,1.2863191848737259,-0.47895613939846493,-0.28543814699531467,-0.5080358640488205,-0.03356480272715029,-0.27875525006562346,0.13787689955281146,0.25255080065399166,-0.20647278477760272,0.034697451170061955,-0.043619612158635246,0.6114900934467735,0.21284019825027417,0.06456618685173943,0.22826698070920115,0.23952150204977346,0.2886999838743731,-0.35125237036659407,-0.014327333524236596
814,216.99150815773152,1.1189205375856646,0.18035543328210268,-0.5404563774475808,0.16415821443579126,-0.10848462971535827,-0.27618749953077376,-0.1821577526888205,0.025466521890403104,0.4622343245706224,0.2085837156345316,-0.005476054481930115,-0.22195095014179067,0.4192459687394318,0.10622045275541481,0.4692628465232661,-0.020411814002409823,-0.4121202363209837,0.10955476073714288,0.05955606307442013
815,216.99750139914488,0.9986450062314367,-0.009387966670592274,-0.07869601116035385,0.9730035562969632,-0.15530850881642,-0.860778594163222,-0.6621837318632697,-0.5666650847139305,0.11098749122746054,0.07779171180323519,0.34314904357624026,-0.2581387457257591,-0.33107510320725864,1.0649346196208516,0.08286419697264269,0.36673227899671185,0.16420559542868873,-0.2349853526592571,-0.16635337351782442
816,217.02241434168099,-0.01242892240143001,0.11736628598204257,0.853267522862188,-1.6371382196874977,-0.14272362679062822,-0.08139778489747268,0.5562227729131879,0.47507072799218086,-0.034580268285046574,0.09048732456796671,-0.08816130638525625,-0.36045325199410416,-0.4434340872009943,0.03748338122250261,-0.49973423804216366,0.44668820538607423,1.0643675310761134,-0.4912572590372223,-0.1794964042510629
817,218.78569302962043,-1.6156271856424704,5.273352975871781,-1.2952460416431475,0.9195103740854428,-1.394409587453139,-3.0879387696653207,-0.29559506939720004,-0.5596137260332664,-0.9355832998352388,0.2458653031816067,-1.3607276782516255,0.6786834961540646,-0.6948182632736705,-1.0957866261958609,-0.5039977158233738,-1.4223385532086725,0.8514396771610178,0.3965162598685835,-1.1958520659202196
818,217.11678484806524,-1.9087250418160326,0.13850857960554075,-0.5253700857083239,2.5110662737415024,-1.0520712271576296,-0.44906927566125293,1.3049906570702272,-1.0180018836966898,-1.3523081146681657,-1.3413534416086537,0.035059326679735575,0.6165072409592276,-0.8489734418915044,-1.2336873397529613,-0.2980675737990044,-0.040450287774029425,-1.6151275312159676,-0.05239750457486511,-0.8444797283018463
819,216.58819512286374,0.34666339570701576,-0.7921230093541352,-0.2328281480716392,0.9453041249525651,-0.35769617104385026,0.3520156887838741,0.9483376498437095,-0.21723915430857882,-0.6106271708424982,0.05691273019311116,-0.31917366220763055,0.19164152980101234,-0.09896984510056472,0.6524270510515088,-0.5504335309376489,0.8052758629058694,0.12671692373859078,0.5860641078183121,-0.16204891222010975
820,216.41020801521762,0.0348295598369317,-0.4914804859904729,-1.1667025307748269,-0.053144596609289885,1.3235156322307025,-0.35380910868927634,0.28109856353961193,0.05697928841392297,-0.15055713808447718,-1.2198855481162085,-0.3263559379460783,-0.18676320001546332,-0.2064560531836218,-0.45969792412420807,0.3419641488702274,0.39057712714705944,0.2430756732395145,-0.3285558236516337,-0.2775595231594753
821,216.67796052095167,1.527106911715976,-0.4014031626383088,-0.05944885457504334,-0.06976183466330721,0.05593859164324727,-0.2541049580304362,-0.24140057808169146,-0.009950376115850035,-0.24590526961323017,0.12779377156729455,-0.16801199897503827,-0.07355367917659539,0.11346282350393949,-0.0512179235294532,0.08638097036925696,-0.06692589685090605,-0.11546499686526768,0.007705053120849958,0.024220247271199313
822,217.48027642036223,0.3185438621982989,1.6293902352282719,-1.010032725203553,-1.2606014058195283,-1.0392042139800768,-1.5630459362754365,0.3020989981717044,1.1798339613723139,1.4806385609831652,1.7375817100715527,0.24002617967973716,-0.16406968775294217,0.4162805994085577,-0.9321043003007958,-0.2738392600934654,-0.3558443698781351,0.39331234769749757,-0.8775516499965144,-0.24069940922856164
823,217.28554542912514,0.50701324523005,0.15525913284932757,0.8417838193498244,0.9704019539185473,-0.22965947211848914,-0.49869555131818083,-0.5010967836474862,-0.11994280767221355,0.3390495206893046,0.8899654815676507,-0.6513219583510051,-0.18894210020210256,-0.42300857313676865,-0.02860248970664858,0.9447827207817021,-0.31251880671140175,0.07932022936144478,-0.1683503997553962,0.617589710567776
824,217.15242180306757,-0.7233512472631385,-1.0161362252890798,2.6287066522455738,-0.7736267325643662,-0.23273940506086516,0.7636449378291371,0.5161232403075073,-0.44218745219560135,1.2291814330663033,-0.04634858538724784,-0.15704824895160172,0.29491475264337863,-0.5968493482342406,0.6808875941776604,0.6026819063295752,-0.75179266016418,0.16508208135207703,-0.13033726389648764,-0.38924370656805657
825,216.82093879956076,1.35980826328199,-0.48468964796388603,0.07091533016050322,-0.3001451337679247,-0.12913897969801214,-0.14880212101113216,-0.15252650415003122,-0.09098825894423657,-0.14363423074821222,0.07199394338545173,-0.14751151027165726,-0.004233864539516352,0.10814193315054815,-0.09276773029896312,-0.034906344221596886,-0.40078368632967976,0.28234812971330103,-0.06150231083688115,-0.11209413974881244
826,216.66144249830043,1.6160840015042357,-0.9664072577548086,-0.04415924048030506,-0.02198410815919044,-0.20781584754715698,-0.6571058537523972,-0.36944604275522286,-0.10143871243389346,0.1718721864720162,-0.0971738764067609,-0.32085160909388055,-0.39208016024557657,0.1278003338840828,-0.3741138086320971,0.06863889266980516,0.012694453125568994,-0.3863498106838694,0.3144812847532612,0.36893488687109155
827,216.9245550248702,1.0012711482290733,-0.3627980450151447,0.5181809603381047,-0.3109530421046946,0.2550960318760194,0.13652843178433616,-0.3492110079498878,-0.09250110959008007,-0.5310540063780952,0.24466634617383476,-0.08332101064584985,0.039603837957364885,0.21901967116882054,0.04378112054640515,-0.1915959138328549,-0.2111032419191583,-0.0921973089530217,-0.00425288409264854,-0.11677808624258712
828,216.48547425196915,1.067729479120581,-0.5910206202383348,-0.36976295311159957,-0.11455159203838688,-0.9376443013181792,-0.2793668026394025,-0.20654756720277145,0.3137812107824181,-0.9559394267163444,0.05460677080476284,0.12905156212910793,0.08201811508738666,-0.8245357497154191,-0.3243464195773966,-0.37997478220164593,0.4471238467220029,-0.8464923328045915,-0.439987141925528,0.1601097693659725
829,217.8093852005859,-1.2803327721628923,0.3220327288853144,2.372624772919245,0.5081315567405316,0.6210416416037029,0.9082725677215482,0.153332421775348,-0.28409055469571565,0.029708536323320836,-0.5140027586721139,0.25091735642580115,0.09490050106696857,0.46496408014729684,-0.3490054638580873,-0.16251851205380552,-1.042420593893724,0.6970890273039956,-0.001231483758320051,-0.5885971739520904
830,216.71410371270812,1.2976099241352856,-1.5698588567150271,0.9734599132714159,-0.5453706749628424,-0.07881840198863044,-0.5369116119819233,-0.6486634443149517,-0.4131198168603432,-1.956094529265419,0.31792622340968224,-0.19664843376726157,-0.046845397521921406,0.2301577144094875,-0.5464660959301566,-0.6844656150664369,0.4679864363874831,0.11585160148416307,-0.5818538582562722,-0.599650046472842
831,217.1017205302447,0.9403739068917757,-0.014272931544620615,0.4042685684515628,0.4420747682221694,-0.27311820713012464,-0.2399562191857763,-0.3520099010121108,-0.31975727814868954,-0.3079335627227212,-0.14950807154944412,0.012448604427179072,0.3586138993538852,0.10917281461954692,0.7613966041602599,0.17771435283286596,0.15683066552643649,0.5198637443867204,-0.06415075993611227,-0.06556465171205467
832,216.63786383228336,0.9226184165514901,-0.050265024393766566,0.2322194217265059,0.20763242001196852,-0.23689061520639398,-0.3852250893529476,-0.745766346184435,0.15857834300840623,-0.2917860747390146,0.5118283567746673,-0.2713760553556759,-0.10995013137532061,-0.059025773869177844,0.18736432134632452,0.15501482950107215,-0.11721282357304086,-0.44736930766993654,-0.6600483382200808,-0.20812198059509435
833,216.94038066959962,1.1505265433100889,-0.11816584561266863,0.08974803742854531,0.3052362162322871,-0.7279644187361862,0.32345515324978147,0.13141035749816754,-0.3454444254063293,-0.07436875937178264,-0.08445671330793236,0.3248598566797349,0.011779795499319956,0.621253828435457,0.6321261110864999,-0.10196560212027506,0.45170633908811536,0.121458897239892,-0.3811511767201262,0.27693764120858744
834,217.08161386185776,1.236199553710319,0.25608028647117553,-0.49851134889052284,-0.4757916574742842,0.239586621512555,-0.06895364638566179,-0.004882746246966718,0.2597378688662408,0.06080727943005495,-0.11151750301441865,0.27183196851830527,-0.38065826875443665,0.5880888769667381,0.3958765293280788,0.21825126120151084,-0.4018087776477645,-0.26777618737642417,0.31932957464763667,0.16554317954866898
835,216.48255112811398,1.1867938406517287,-0.43377437044673695,0.03301449639340559,-0.026601968280882127,0.09989605185650918,-0.3116929779539933,-0.10346244702908636,-0.33263271741226696,-0.16928414358553207,-0.2255957111788509,-0.4168959556144052,0.012108790678632131,-0.09797201948995338,-0.12851207375341311,0.010369202637615427,0.17696881088790112,-0.028269804381397146,0.0908444049359522,0.013682799499716958
836,216.0425362428454,1.4559473620573329,-0.6334932184703357,-0.3394751933600375,-0.23683462743592698,-0.7294714051059383,-0.20426534094271753,-0.9999802749896418,0.030287053767967143,-0.3428762638406054,-0.49653320320033556,-0.8175665262755154,-0.005767830977670307,-0.38792531661745333,-0.5914515169534498,0.11974218280591231,-0.2474274241376349,0.022545686007238164,-0.2946787035500851,-0.32582365067111363
837,216.6344053676154,1.5297322061483343,-0.3094353564661212,-0.11352223347510959,-0.1774299404762127,0.09430288798719005,0.07421862201539203,0.030528910825286415,-0.16002829615559305,-0.2087754625410535,0.37645487209098816,-0.08497160617271471,-0.12645537514893146,0.4586759017178227,-0.04883061881596462,-0.14482498408560684,-0.012367365656101637,-0.10816768781881891,-0.4923877521883213,-0.13456118851529697
838,217.9150616613656,0.5083307276722485,-0.5080279128860008,-0.30295986936927255,0.40904000967311255,0.3988986657963295,-0.7746791499940235,-0.5615859401433465,-0.581595737757364,0.8727736296925428,-0.6438814098550363,-0.26674103394815296,0.5461401693292466,0.7800689255380727,0.07431652755157114,0.5615349362461823,-0.7109967390157332,0.5232073588873165,-0.13488291468464825,-0.21344540016105884
839,220.6040053369496,-7.052816447549336,3.827895295436334,3.1335499215112184,1.4447438758650477,-0.05083226901760779,-0.41063706009226403,0.7284354453773614,0.12238415927205618,-0.741576755795903,-0.2605072711411658,-0.5380197758223456,0.9928564202741562,0.5541531925268048,-1.4043199036070761,-0.09497972298823965,0.07865950858302262,-0.28484740821868026,1.4570130172260778,1.0760739697117423
840,218.9285991338184,-2.3598844657360676,2.8336574159457815,2.3610584230437217,-1.4713955283098108,-1.4797597226878565,-2.1089067564717605,0.8231518203612824,0.6088299739849405,2.1088876097534457,1.9484283548910097,-0.5950335958925044,-0.5908499408241239,-0.4949685544601068,0.04528859490737691,-0.8919871816695617,0.5182686922269151,0.21588327180076727,-0.28248338307515863,-0.008912507943910464
841,216.8243398574119,1.3970474099981636,-0.3167767663517722,-0.20154367477143964,-0.022822938489214795,-0.1272024342929638,-0.2551455482831162,-0.19079131041031494,-0.04969591927090333,-0.26514968176171966,-0.03078526035785578,-0.05790778112420952,0.07327338844320397,-0.02561956150493827,0.04600040453427967,-0.024914816265482642,-0.09800752501737942,-0.2720261817857408,-0.03545531910060662,0.012688134776627114
842,216.9156888540067,1.0877406381055177,-0.30231758540669595,0.30775717452719986,0.7022552492122944,-0.10355363992242161,-0.288200921033319,-0.3178096823041813,-0.31958778159599516,-0.16939936639380423,0.1896121421035286,0.26235512329580446,0.08724385614796804,-0.08687510134869347,1.0652231331433568,0.3181670478180867,0.17231582824716524,-0.043357437621076356,-0.2772430176178312,-0.13876306022582763
843,217.32305770150933,0.7314338040440911,0.6164119719096086,-0.1715389183043099,0.3198082291960185,-0.22945043093527367,0.7547604324933551,-0.03153910110055591,-0.47051404078409037,-0.5378100690176097,0.6423742932399008,-0.32426742083915594,-0.9229565600723513,-0.5396711601908075,-0.16662376287795277,-0.17527043426384625,-0.4988377078540966,-0.06892480202951212,-0.008956934957340068,0.40308972260364323
844,216.7550641799693,0.7637813203129832,-0.784796267575983,0.2320359400134291,-0.2596821582738406,0.18243772400733088,0.6255918529559693,0.23068362613223803,-0.21969273031808118,0.3775209549333661,-0.515744836139308,0.5185093210619469,0.14665710558421874,-0.24555878174021728,0.3927408898632502,0.33930123667674295,-0.7637323241345416,0.6104489321616058,-0.03638967492609951,-1.0449298439366703
845,217.06503054998058,0.7524634224892679,0.14204710543331744,-0.19996612196181163,0.8463596963393505,-0.5993710863913866,0.5010727845914437,0.09267405323814759,-0.21140719800339397,0.15683710758837177,0.007175151362520227,0.4280464575141251,0.1641996275113624,0.593640047133734,-0.409890386213035,-0.10016466346983566,-0.26244623501913955,-0.09347384004129355,0.21870532482440355,-0.34716108621711483
846,217.85723346478542,-2.7568826526223256,2.1674830293088054,0.29857237032984685,0.11449195820546565,1.9304847338748647,1.3033142747203457,0.7483253118630713,-0.6711379853400259,-0.12566319527493555,1.2968992163192632,0.17860044761053895,-0.0978519927507504,-0.037701641956326526,0.6529243713240074,1.64684086340523,0.7698689784488012,0.2059701961117124,-0.49414211042588385,-1.7758260949293796
847,216.85966955692047,1.0162722841223453,0.040373036213238844,0.19099494918056603,-0.003948553786402964,-0.8119541683492122,-0.5908580423375758,0.02930485409374639,0.2792705991755464,0.4524338315487574,0.14485475421397465,-0.262597351935832,-0.3782671182340951,0.12641408250987923,0.38486430069408273,0.523997742639817,0.8609732355035873,0.24370952178973604,-0.013486559851315388,0.7343056356651886
848,217.2711520262197,-0.2407852128084792,0.7074621574585294,-0.03949610340932397,1.243369324742906,0.1751881385982484,0.2522767718307236,0.2848734045598875,0.16290474682849376,0.9157840816625639,-0.20354101659503354,0.5579213926181197,0.17188598749118644,0.5282944031192173,0.1952519925116165,0.15472749973826427,0.7262374323335457,0.3396425190271082,0.47913006428378224,-0.2977248395738012
849,216.44696335151667,0.8189900289916665,-0.5397024322312132,-0.7083383967935415,-0.1039876891118488,-0.4776087447364668,0.5230776426389865,-0.41007891222842274,0.8755759267837773,0.09720012673115498,0.17719351735678557,0.4470215723107681,-0.03799176832137818,0.5118791095508604,-0.3206129605460659,0.32863567231813307,0.31390799245316486,-0.1646506265040506,-0.11219197624606009,0.8413798384955584
850,216.60153190256014,-0.5971167376279735,-2.9113046646369254,2.422589362333582,0.4735119915937357,0.7179084737607859,-1.1792784739428888,-0.03826030676676928,-1.0905599384641154,-1.3775207331507504,1.4737207680373223,-1.317028234527994,0.5024506717681574,-1.958473735189285,-0.11465564803532668,-1.0565754682516644,0.38726738031840413,0.7012797384259553,-0.969545048035091,-0.7442498120280289
851,216.88081900356326,1.4142298325016411,-0.46754054865959427,-0.3410458877054221,0.4904073010629103,-0.38987934129033586,-0.20181230432304204,-0.39433758962528964,-0.5114218356590052,-0.476311899460814,-0.4816657740632857,-0.08161777459926797,0.7134426879344014,-0.23106397373508136,0.8840436491426199,0.0620755557588446,0.22433327931050268,0.24462741285054967,0.03520124990429585,0.40228119711403176
852,217.00135313092522,1.1883408552861001,-0.1236413951617581,0.04269175063122921,0.061840453482361835,-0.06268122297326806,-0.4639331633654758,-0.3619862055397274,-0.25739549156559954,0.051549629830556574,0.6712546574996756,-0.49600729758525663,-0.5899136552500455,-0.21983275417241177,0.04692481313883967,0.043212612509855086,0.28536051765296105,-0.3194416493202288,0.06544080155988355,0.16886492359898397
853,217.19210296220112,1.248642850630233,1.1037080674980762,-0.9886579050990174,-0.446742058162034,0.6495551534296644,-0.07893502918061265,-0.4923325610439149,0.5969067233003336,0.5695817908121937,-0.523691075327023,0.2402513826836291,0.32158580840296414,0.09293515521678991,0.18439358219383062,0.3187335204775913,-0.45192136268368815,-0.27348150083214606,0.45621998206711034,0.2729530357572455
854,213.82771365042697,-1.5874484032320404,-1.7225861718725215,-0.9246566380248749,-1.0494245843736467,-2.4778042078187794,-0.4050605356302695,1.6527922986966912,2.07748306808125,-0.9827088581718901,0.7911465728799549,0.9670808471352865,1.7174870233723083,-1.0154239923798642,-1.2763289692673714,0.5196352123901725,1.7320553559370733,0.5181857293848735,-0.17705567083413518,0.2453967539586497
855,215.55576320636405,-1.90935778475356,-0.5917337690214768,1.0987389019364655,0.8163001712537152,-0.7883354145677337,-0.7736001564089104,-1.2312853348904247,0.5683985553955588,0.6380085491095627,1.432987606735109,0.39927306752690095,0.872598543370413,-0.7639004564494731,-0.8026055693990386,1.1280867809643167,-0.709852333463208,0.17787909264547164,0.10200429654595211,0.09210553287201456
856,216.73674990647925,1.347481521830053,-0.610303571357032,0.05040664929815675,-0.11182243101710915,-0.06556495187662914,-0.2626428798359774,-0.16552962199789478,-0.09557797311669297,-0.14245116526701995,0.07455917881312324,-0.12358568387974427,0.021122123279582627,-0.12239871510910727,0.009360112618322924,-0.04538652803973853,-0.15567289186057415,-0.22929747011720347,0.1365761347329441,0.19965977533824958
857,217.3548753953359,0.4231036657705818,-0.5856715243825534,1.7398624395756248,-1.2979928472963955,0.24073152785347818,-0.1672252994850099,-0.21657867073046533,0.224340429683976,-0.39537120898872385,-0.2541135161181787,-0.02336667769449513,-0.053690554356685016,-0.17064120183415987,0.3548773314136433,-0.5747712249002435,-0.8638259297112238,0.37341100696518836,-0.29843785645094634,-0.25593499992804575
858,218.20534626718916,-0.6600338322993631,1.8600177107803346,0.8871813063146505,-0.3286215018362636,1.11436097602669,-1.2388887830330224,-0.05051058953711962,0.9939165938128234,-1.320253807191074,0.449376312926844,0.553737190719746,1.4314803215847554,0.9095557189756941,0.366782689312215,0.4486340601783557,1.5910273923370744,1.4675243463010281,-0.2783940273308961,0.15964928244356053
859,216.72178442627978,-0.1751004369751939,0.02099599262173113,-0.4652616266260272,0.27305038736700377,0.5647906601236365,-1.375304659854486,0.2594065083099306,-0.6617607255402159,-1.9913316405589934,-0.03842894271407493,0.19257026603836885,0.28974728339738864,-0.1851156025584486,-0.641407592492794,0.22789210468800813,-0.21638451805903144,0.6928007523207154,-0.4472799890200808,-0.3165567923375281
860,216.67375032790633,1.3714714404889288,-0.37485099276150047,0.02632861935907327,-0.11240384700261968,0.34137576443820844,-0.2729909618034801,-0.380658581988111,-0.06105374336233799,-0.411919384496434,0.3899202589263462,-0.17778233506743446,0.01974513184075677,0.18280837833329233,-0.08045380592171347,0.02886183070458126,-0.06756047849669361,0.03412876563728107,-0.129475395104081,-0.2742840316396758
