scene_id,track_id,cluster_id_A,cluster_id_B,cluster_B_aligned,agree,n_frames,duration_s,mean_speed,median_speed,std_speed,p95_speed,max_speed,median_accel,p95_accel,max_accel,p95_jerk,heading_change_rate,turn_magnitude,stop_ratio,stationary_bursts,straightness,path_length,displacement,scenario_A,scenario_B_aligned
1151,545,3,0,1,False,44,4.4000,0.5729,0.7334,0.6242,1.1637,3.6012,0.0003,7.8716,36.0121,78.8618,2.6997,11.6088,0.3636,3,0.4355,8.8953,3.8735,Idling and Creeping,Stationary
1151,562,0,2,2,False,57,5.7000,11.9924,12.5061,1.7926,13.3106,13.7317,0.8274,6.4094,134.3320,88.4200,0.2440,1.3663,0.0175,0,0.9994,66.0133,65.9750,High-Speed Cruising,High-Speed (Straight)
1151,574,1,0,1,True,51,5.1000,0.0063,0.0000,0.0445,0.0000,0.3207,0.0000,0.0000,3.2070,0.0000,0.4932,2.4661,1.0000,0,0.0924,1.2566,0.1161,Stationary,Stationary
1151,575,3,0,1,False,82,8.2000,0.2894,0.0000,0.7422,1.5656,4.5272,0.0000,15.8117,45.2718,270.8757,2.5108,20.3372,0.8293,5,0.0316,14.4209,0.4561,Idling and Creeping,Stationary
1151,589,1,0,1,True,55,5.5000,0.0010,0.0000,0.0076,0.0000,0.0571,0.0000,0.0000,0.5715,0.0000,0.6189,3.3418,1.0000,0,0.1025,2.0703,0.2122,Stationary,Stationary
1151,600,1,0,1,True,40,4.0000,0.0108,0.0000,0.0380,0.1443,0.1443,0.0000,0.0004,1.4434,2.1822,0.5082,1.9821,1.0000,0,0.2002,2.1889,0.4382,Stationary,Stationary
1151,606,1,0,1,True,49,4.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1642,1.2987,0.2133,Stationary,Stationary
1151,617,0,0,1,False,90,9.0000,3.3715,3.6818,1.7807,5.6128,5.7763,1.5448,9.1203,29.0023,84.9425,1.1426,10.1693,0.0444,1,0.8822,36.7128,32.3879,High-Speed Cruising,Stationary
1151,627,1,0,1,True,43,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.5242,1.7968,0.9419,Stationary,Stationary
1151,629,0,2,2,False,47,4.7000,11.9715,12.2441,1.7757,12.4422,12.4866,0.4874,5.5045,113.0120,37.3559,0.2212,1.0177,0.0213,0,0.9996,56.4862,56.4660,High-Speed Cruising,High-Speed (Straight)
1151,631,0,2,2,False,50,5.0000,4.5135,4.4878,1.5546,5.5817,11.0527,1.2378,17.4962,110.5272,125.6551,0.2793,1.3686,0.0400,0,0.9618,21.9433,21.1041,High-Speed Cruising,High-Speed (Straight)
1151,639,1,0,1,True,34,3.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3760,1.1000,0.4136,Stationary,Stationary
1151,671,1,0,1,True,51,5.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0621,1.6742,0.1040,Stationary,Stationary
1151,672,3,0,1,False,36,3.6000,0.5872,0.0000,1.2937,4.4888,4.4889,0.0000,18.4107,44.8886,321.4712,2.3056,8.0697,0.7778,3,0.0517,10.2096,0.5281,Idling and Creeping,Stationary
1151,679,3,0,1,False,38,3.8000,0.1920,0.0000,0.7535,0.6037,4.6364,0.0000,15.0500,46.3645,170.0714,2.2279,8.2431,0.8947,3,0.1777,7.9900,1.4202,Idling and Creeping,Stationary
1151,716,3,0,1,False,58,5.8000,0.1606,0.0000,0.3360,0.9183,0.9192,0.0000,6.8254,9.1063,72.4742,2.1830,12.4430,0.8103,3,0.0766,10.5865,0.8106,Idling and Creeping,Stationary
1151,724,1,0,1,True,39,3.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.5781,3.7955,2.1944,Stationary,Stationary
1151,744,0,2,2,False,35,3.5000,12.4304,12.7768,2.1925,13.5415,14.7813,0.6306,7.2127,147.8129,62.1094,0.2667,0.9067,0.0286,0,0.9993,44.5187,44.4872,High-Speed Cruising,High-Speed (Straight)
1151,755,3,0,1,False,30,3.0000,0.0371,0.0000,0.0843,0.2364,0.2625,0.0000,2.3663,2.6254,23.7446,2.4227,7.0258,1.0000,0,0.1803,1.4009,0.2526,Idling and Creeping,Stationary
1151,758,1,0,1,True,30,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.7155,2.3516,1.6825,Stationary,Stationary
1151,760,3,0,1,False,96,9.6000,0.1767,0.0000,0.4354,1.2263,2.6903,0.0000,8.1894,26.9027,102.7470,2.3771,22.5823,0.8958,2,0.1291,9.7454,1.2584,Idling and Creeping,Stationary
1151,765,0,2,2,False,38,3.8000,12.7960,13.0423,2.1336,13.7197,14.7771,0.5669,6.2909,147.7711,32.6695,0.2477,0.9165,0.0263,0,0.9997,47.6122,47.5995,High-Speed Cruising,High-Speed (Straight)
1151,769,1,0,1,True,61,6.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3815,3.2497,1.2397,Stationary,Stationary
1151,775,1,0,1,True,90,9.0000,0.0072,0.0000,0.0484,0.0000,0.4500,0.0000,0.0000,4.6462,0.9478,0.3868,3.4422,1.0000,0,0.3155,7.5905,2.3945,Stationary,Stationary
1151,789,2,0,1,False,85,8.5000,0.2703,0.0000,0.5493,1.5718,2.1644,0.0000,12.2455,16.4920,122.1677,3.4074,28.6225,0.8118,4,0.0429,12.1653,0.5219,Low-Speed Maneuvering,Stationary
1151,806,3,0,1,False,69,6.9000,1.0216,0.6596,0.9308,3.0176,3.5139,1.2042,6.0360,15.6540,106.1422,2.5189,17.1284,0.3478,3,0.5047,9.7832,4.9374,Idling and Creeping,Stationary
1151,812,1,0,1,True,64,6.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0848,3.6178,0.3067,Stationary,Stationary
1151,823,1,0,1,True,71,7.1000,0.0770,0.0000,0.3587,0.3860,2.8424,0.0000,3.4827,28.4942,22.0653,0.7949,5.5645,0.9577,1,0.0875,5.7538,0.5034,Stationary,Stationary
1151,825,3,0,1,False,55,5.5000,0.7618,0.6645,0.6401,1.8577,3.0808,0.7733,5.1401,30.8078,43.3517,2.0169,10.8912,0.4000,1,0.4269,5.9956,2.5593,Idling and Creeping,Stationary
1151,838,1,0,1,True,56,5.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0748,1.8857,0.1410,Stationary,Stationary
1151,848,2,0,1,False,54,5.4000,0.2400,0.2598,0.1801,0.3158,1.3037,0.0991,3.3673,13.0373,26.5575,5.3049,28.1160,0.9815,1,0.1790,6.6074,1.1827,Low-Speed Maneuvering,Stationary
1151,850,3,0,1,False,110,11.0000,0.0690,0.0000,0.1471,0.4326,0.6337,0.0000,3.9234,6.3368,39.3728,2.5991,28.3302,0.9636,2,0.1590,9.8018,1.5586,Idling and Creeping,Stationary
1151,852,3,0,1,False,33,3.3000,0.0450,0.0000,0.1235,0.2692,0.6152,0.0000,4.4482,6.1522,46.0310,3.9548,12.6554,0.9697,1,0.0958,4.0839,0.3914,Idling and Creeping,Stationary
1151,863,3,0,1,False,46,4.6000,0.4547,0.1924,0.4912,1.4836,1.7743,0.7194,5.9788,7.6359,53.2907,2.6919,12.1135,0.7174,3,0.1808,6.9113,1.2497,Idling and Creeping,Stationary
1151,868,3,0,1,False,58,5.8000,1.8200,1.0980,1.6413,4.5080,4.7848,1.8795,7.5314,41.0335,57.2358,1.6757,9.5517,0.3276,2,0.4780,12.5679,6.0071,Idling and Creeping,Stationary
1151,872,1,0,1,True,51,5.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2427,4.1586,1.0093,Stationary,Stationary
1151,873,3,0,1,False,73,7.3000,0.0030,0.0000,0.0130,0.0160,0.0839,0.0000,0.4647,0.8392,4.2413,2.0723,14.9205,1.0000,0,0.0701,1.8650,0.1307,Idling and Creeping,Stationary
1151,886,3,0,1,False,31,3.1000,0.1408,0.1125,0.1320,0.3932,0.6640,0.3191,4.2981,8.4795,30.8987,2.7055,8.1166,0.9677,1,0.1736,5.2046,0.9036,Idling and Creeping,Stationary
1151,894,3,0,1,False,35,3.5000,0.0184,0.0000,0.0399,0.0851,0.1817,0.0000,1.1316,1.8773,10.2622,3.0816,10.4774,1.0000,0,0.1179,0.9401,0.1108,Idling and Creeping,Stationary
1151,901,3,0,1,False,30,3.0000,0.0197,0.0000,0.0398,0.1042,0.1171,0.0000,0.7019,1.1833,11.6260,1.1132,3.2284,1.0000,0,0.2280,0.7146,0.1629,Idling and Creeping,Stationary
1151,902,3,0,1,False,34,3.4000,0.0109,0.0000,0.0240,0.0557,0.0976,0.0000,0.4968,0.7374,4.5555,2.8159,9.2925,1.0000,0,0.0475,1.2712,0.0604,Idling and Creeping,Stationary
1151,905,0,2,2,False,63,6.3000,12.5875,13.2596,2.4372,14.0283,14.2695,0.6261,2.4031,135.7883,20.9177,0.1611,0.9989,0.0317,0,0.9996,77.8033,77.7725,High-Speed Cruising,High-Speed (Straight)
1151,926,1,0,1,True,56,5.6000,0.0184,0.0000,0.0389,0.1131,0.1312,0.0000,0.3125,0.7553,3.6506,1.2347,6.7909,1.0000,0,0.1419,1.2970,0.1841,Stationary,Stationary
1151,930,1,0,1,True,38,3.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4247,1.9178,0.8145,Stationary,Stationary
1151,933,2,0,1,False,102,10.2000,0.1329,0.0465,0.2738,0.3790,2.1618,0.2715,3.6358,21.6182,25.3265,3.9317,39.7098,0.9608,1,0.2128,7.9036,1.6817,Low-Speed Maneuvering,Stationary
1151,943,1,0,1,True,50,5.0000,0.0043,0.0000,0.0211,0.0000,0.1079,0.0000,0.0000,1.0773,0.0000,0.5769,2.8270,1.0000,0,0.0745,2.3265,0.1734,Stationary,Stationary
1151,948,3,0,1,False,71,7.1000,0.1720,0.0000,0.3396,0.8976,1.6087,0.0000,5.9550,16.0865,53.5067,2.5988,18.1917,0.8310,3,0.0254,14.4051,0.3655,Idling and Creeping,Stationary
1151,955,3,0,1,False,78,7.8000,0.1769,0.0000,0.3279,0.9126,1.1909,0.0000,6.4145,11.4794,50.9252,1.9866,15.2971,0.8077,2,0.3975,6.4784,2.5754,Idling and Creeping,Stationary
1151,973,1,0,1,True,37,3.7000,0.0146,0.0000,0.0609,0.0535,0.2710,0.0000,0.6969,2.7099,26.7271,0.3287,1.1834,1.0000,0,0.0963,1.3951,0.1344,Stationary,Stationary
1151,990,0,2,2,False,65,6.5000,13.4891,13.9949,2.5056,14.8386,14.9794,0.6164,2.8437,138.5450,36.5994,0.1645,1.0527,0.0308,0,0.9993,86.2370,86.1789,High-Speed Cruising,High-Speed (Straight)
1151,1001,0,2,2,False,81,8.1000,14.0178,14.2495,1.7101,15.3972,15.5004,0.5513,2.9002,146.2872,24.2072,0.1404,1.1236,0.0123,0,0.9993,110.8475,110.7753,High-Speed Cruising,High-Speed (Straight)
1151,1022,1,0,1,True,34,3.4000,0.0193,0.0000,0.0772,0.1146,0.3291,0.0000,0.0076,3.2748,14.6506,0.1481,0.4886,1.0000,0,0.2838,2.7179,0.7712,Stationary,Stationary
1151,1028,2,0,1,False,70,7.0000,0.3588,0.0000,0.7358,2.3854,2.9261,0.0000,18.4107,29.0633,263.3270,4.4382,30.6234,0.7714,5,0.0131,15.7589,0.2064,Low-Speed Maneuvering,Stationary
1151,1042,3,0,1,False,47,4.7000,0.0239,0.0000,0.0706,0.2444,0.2501,0.0000,2.1777,2.5012,24.4357,1.6642,7.6555,1.0000,0,0.4437,2.7621,1.2255,Idling and Creeping,Stationary
1151,1045,2,0,1,False,57,5.7000,0.4789,0.0000,0.8259,2.2684,2.9550,0.0000,18.4107,23.1286,204.9746,5.2896,29.6219,0.7018,5,0.0237,13.8925,0.3296,Low-Speed Maneuvering,Stationary
1151,1091,0,2,2,False,33,3.3000,7.5576,7.7179,2.1987,9.8461,9.8532,1.3190,8.6926,56.2863,266.4953,0.3161,1.0115,0.0606,0,0.9979,27.9808,27.9209,High-Speed Cruising,High-Speed (Straight)
1151,1096,1,0,1,True,42,4.2000,0.0062,0.0000,0.0201,0.0611,0.0932,0.0000,0.6850,0.9321,6.9737,1.0820,4.4364,1.0000,0,0.0753,1.3710,0.1032,Stationary,Stationary
1151,1115,0,2,2,False,39,3.9000,11.6583,11.8107,1.9720,12.8573,13.0101,0.5466,2.0966,130.1007,12.2937,0.2527,0.9601,0.0256,0,0.9996,45.0407,45.0240,High-Speed Cruising,High-Speed (Straight)
1151,1116,0,2,2,False,34,3.4000,5.0587,5.1832,1.2932,6.4622,6.4644,1.2023,5.7476,33.8705,30.2070,0.3426,1.1307,0.0294,0,0.9958,17.4614,17.3878,High-Speed Cruising,High-Speed (Straight)
1151,1146,1,0,1,True,53,5.3000,0.0287,0.0000,0.1447,0.0000,0.7624,0.0000,0.0290,7.6238,75.3009,0.2392,1.2440,0.9623,1,0.2927,4.6490,1.3608,Stationary,Stationary
1151,1154,3,0,1,False,80,8.0000,0.3014,0.1709,0.3176,0.9562,1.5702,0.4979,3.8028,18.4757,31.1289,2.4867,19.6451,0.7625,3,0.4018,6.9009,2.7730,Idling and Creeping,Stationary
1151,1166,1,0,1,True,71,7.1000,0.0695,0.0000,0.2171,0.6742,0.9036,0.0000,5.8458,9.0356,75.6836,1.1148,7.8036,0.9155,3,0.1536,13.2176,2.0300,Stationary,Stationary
1151,1177,1,0,1,True,40,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4274,1.8567,0.7935,Stationary,Stationary
1151,1181,0,2,2,False,73,7.3000,12.3271,12.6183,2.0782,12.9709,13.0254,0.5098,2.9547,119.9430,20.1839,0.1575,1.1342,0.0274,0,0.9995,90.3015,90.2598,High-Speed Cruising,High-Speed (Straight)
1151,1182,3,0,1,False,98,9.8000,0.1984,0.0000,0.5014,1.5522,2.3008,0.0000,7.3779,15.8070,54.2915,1.9452,18.8683,0.8980,3,0.1607,8.0901,1.3002,Idling and Creeping,Stationary
1151,1187,2,0,1,False,121,12.1000,0.0787,0.0000,0.2544,0.4571,1.8121,0.0000,3.8357,24.3512,45.9359,3.3872,40.6461,0.9504,2,0.2332,10.8430,2.5283,Low-Speed Maneuvering,Stationary
1151,1194,0,2,2,False,71,7.1000,11.6377,12.1357,2.3301,14.3768,14.4713,1.0188,4.0891,141.8469,32.0106,0.1796,1.2575,0.0141,0,0.9997,78.4032,78.3818,High-Speed Cruising,High-Speed (Straight)
1151,1199,1,0,1,True,43,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4823,1.5461,0.7457,Stationary,Stationary
1151,1200,0,2,2,False,70,7.0000,10.3737,10.5269,1.8614,11.5209,11.6218,0.7193,2.9013,89.8333,81.9793,0.1680,1.1592,0.0286,0,0.9922,72.8054,72.2340,High-Speed Cruising,High-Speed (Straight)
1151,1205,1,0,1,True,59,5.9000,0.0006,0.0000,0.0047,0.0000,0.0361,0.0000,0.0000,0.3608,0.0000,0.6155,3.5696,1.0000,0,0.1525,1.5053,0.2296,Stationary,Stationary
1151,1214,1,0,1,True,48,4.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1466,2.7485,0.4029,Stationary,Stationary
1151,1217,1,0,1,True,44,4.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2042,3.5335,0.7216,Stationary,Stationary
1151,1255,0,2,2,False,53,5.3000,10.0204,10.4379,1.4769,10.6606,10.7606,0.5978,3.6794,87.4173,123.2637,0.1987,1.0333,0.0189,0,0.9977,53.5563,53.4350,High-Speed Cruising,High-Speed (Straight)
1151,1277,2,0,1,False,112,11.2000,0.1573,0.1163,0.1397,0.4828,0.8016,0.3449,1.3382,6.5154,9.4828,3.1796,35.2937,0.9554,2,0.2869,7.4940,2.1501,Low-Speed Maneuvering,Stationary
1151,1283,1,0,1,True,50,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1277,1.2299,0.1570,Stationary,Stationary
1151,1291,3,0,1,False,37,3.7000,0.0440,0.0000,0.1072,0.2672,0.4012,0.0000,3.9299,4.0119,28.2593,3.5962,12.9463,1.0000,0,0.2962,2.2026,0.6524,Idling and Creeping,Stationary
1151,1294,1,0,1,True,65,6.5000,0.0030,0.0000,0.0243,0.0000,0.1971,0.0000,0.0000,1.9713,0.0000,0.8994,5.7563,1.0000,0,0.1131,4.4610,0.5044,Stationary,Stationary
1151,1296,3,0,1,False,37,3.7000,0.0728,0.0000,0.1870,0.6164,0.7557,0.0000,2.7628,7.5569,58.9946,0.7401,2.6644,0.9189,1,0.3789,3.4906,1.3226,Idling and Creeping,Stationary
1151,1299,0,2,2,False,46,4.6000,12.4556,12.6368,2.7962,16.0701,18.6868,1.9387,9.7374,168.3378,62.8848,0.2164,0.9738,0.0217,0,0.9993,54.8027,54.7647,High-Speed Cruising,High-Speed (Straight)
1151,1305,1,0,1,True,40,4.0000,0.0084,0.0000,0.0295,0.1118,0.1119,0.0000,0.0003,1.1184,1.6782,0.2368,0.9236,1.0000,0,0.1971,1.5349,0.3025,Stationary,Stationary
1151,1334,0,2,2,False,50,5.0000,9.8684,9.3268,1.7928,12.1328,12.3634,0.7563,3.9730,114.4456,117.9285,0.2375,1.1635,0.0200,0,0.9981,46.2243,46.1364,High-Speed Cruising,High-Speed (Straight)
1151,1342,0,2,2,False,55,5.5000,9.7885,9.7550,1.4406,11.4229,11.6492,0.5638,6.2122,98.9510,49.9341,0.1850,0.9992,0.0182,0,0.9988,52.7476,52.6848,High-Speed Cruising,High-Speed (Straight)
1151,1348,3,0,1,False,33,3.3000,0.0199,0.0000,0.0638,0.1962,0.2499,0.0000,2.0513,2.7919,14.7733,2.3662,7.5717,1.0000,0,0.6279,2.3484,1.4745,Idling and Creeping,Stationary
1151,1360,1,0,1,True,79,7.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1536,3.2643,0.5013,Stationary,Stationary
1151,1376,2,0,1,False,102,10.2000,0.2226,0.0000,0.4055,1.1390,1.7133,0.0000,5.9988,17.1334,62.1488,4.3169,43.6011,0.8039,5,0.0480,13.8150,0.6625,Low-Speed Maneuvering,Stationary
1151,1378,3,0,1,False,54,5.4000,0.2252,0.1765,0.1550,0.4736,0.5448,0.4115,1.2785,5.4481,22.4157,3.5738,18.9411,0.9630,1,0.2247,2.2275,0.5004,Idling and Creeping,Stationary
1151,1380,3,0,1,False,50,5.0000,0.0030,0.0000,0.0120,0.0264,0.0549,0.0000,0.4830,0.5495,4.8325,1.8055,8.8470,1.0000,0,0.5100,1.5597,0.7954,Idling and Creeping,Stationary
1151,1398,1,0,1,True,73,7.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1641,2.2006,0.3611,Stationary,Stationary
1151,1429,3,0,1,False,33,3.3000,0.0064,0.0000,0.0253,0.0424,0.1061,0.0000,0.0012,1.0613,5.2925,0.6357,2.0343,1.0000,0,0.8831,2.7245,2.4060,Idling and Creeping,Stationary
1151,1433,1,0,1,True,68,6.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0154,5.4051,0.0831,Stationary,Stationary
1151,1454,3,0,1,False,32,3.2000,0.0411,0.0000,0.0955,0.2632,0.2633,0.0000,2.6312,2.6321,26.2674,4.1197,12.7710,1.0000,0,0.1855,3.0968,0.5745,Idling and Creeping,Stationary
1151,1469,1,0,1,True,33,3.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.3572,1.7543,0.6266,Stationary,Stationary
1151,1479,3,0,1,False,30,3.0000,0.0084,0.0000,0.0454,0.0000,0.2531,0.0000,1.5184,2.5306,16.4491,1.6943,4.9135,1.0000,0,0.1602,0.6719,0.1076,Idling and Creeping,Stationary
1151,1486,1,0,1,True,74,7.4000,0.0042,0.0000,0.0357,0.0000,0.3088,0.0000,0.0000,3.0883,0.0000,0.2251,1.6430,1.0000,0,0.2580,4.3136,1.1128,Stationary,Stationary
1151,1494,1,0,1,True,81,8.1000,0.0599,0.0000,0.1270,0.3481,0.5017,0.0000,2.2746,5.0166,22.7458,1.3572,10.8580,0.9877,1,0.2153,5.4883,1.1817,Stationary,Stationary
1151,1495,0,2,2,False,70,7.0000,13.3447,13.6450,1.6265,13.7677,14.1155,0.3758,2.9612,141.1554,26.2454,0.2013,1.3893,0.0143,0,0.9996,93.0766,93.0420,High-Speed Cruising,High-Speed (Straight)
1151,1503,3,0,1,False,43,4.3000,0.0122,0.0000,0.0664,0.0000,0.4330,0.0000,0.9223,4.3301,9.2226,1.0325,4.3367,1.0000,0,0.3257,2.3361,0.7608,Idling and Creeping,Stationary
1151,1515,0,2,2,False,42,4.2000,15.8286,15.8493,2.7376,17.7789,18.6868,0.9856,12.1644,168.3378,25.9393,0.2566,1.0519,0.0238,0,0.9997,63.9746,63.9649,High-Speed Cruising,High-Speed (Straight)
1151,1518,3,0,1,False,34,3.4000,0.0154,0.0000,0.0600,0.0832,0.3093,0.0000,2.3446,3.0932,15.1671,2.1433,7.0730,1.0000,0,0.2042,1.2483,0.2549,Idling and Creeping,Stationary
1151,1540,1,0,1,True,58,5.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.2662,3.5970,0.9577,Stationary,Stationary
1151,1546,0,2,2,False,37,3.7000,9.4855,10.1016,2.2871,10.3960,10.4683,0.6853,5.5398,89.8931,282.0459,0.2903,1.0450,0.0541,0,0.9893,35.2252,34.8469,High-Speed Cruising,High-Speed (Straight)
1151,1549,1,0,1,True,51,5.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.6467,13.5395,8.7562,Stationary,Stationary
1151,1559,1,0,1,True,72,7.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0249,1.6456,0.0409,Stationary,Stationary
1151,1568,1,0,1,True,60,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0484,5.7898,0.2801,Stationary,Stationary
1151,1590,3,0,1,False,47,4.7000,0.0032,0.0000,0.0129,0.0250,0.0749,0.0000,0.3755,0.7493,3.0421,1.8303,8.4194,1.0000,0,0.1435,0.9352,0.1342,Idling and Creeping,Stationary
1151,1595,1,0,1,True,82,8.2000,0.0002,0.0000,0.0012,0.0000,0.0076,0.0000,0.0000,0.0757,0.0000,0.0114,0.0921,1.0000,0,0.1565,2.6324,0.4118,Stationary,Stationary
1151,1604,1,0,1,True,53,5.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.4581,1.9796,0.9068,Stationary,Stationary
1151,1615,1,0,1,True,68,6.8000,0.0005,0.0000,0.0039,0.0000,0.0321,0.0000,0.0000,0.3210,0.0000,0.5402,3.6191,1.0000,0,0.1664,4.3579,0.7249,Stationary,Stationary
1151,1616,1,0,1,True,81,8.1000,0.0046,0.0000,0.0410,0.0000,0.3711,0.0000,0.0000,3.7114,0.0000,0.2504,2.0034,1.0000,0,0.0864,5.8614,0.5063,Stationary,Stationary
1151,1617,3,0,1,False,36,3.6000,0.0113,0.0000,0.0671,0.0000,0.4083,0.0000,1.2248,4.0826,14.2891,1.4608,5.1127,1.0000,0,0.2194,1.8800,0.4125,Idling and Creeping,Stationary
1151,1620,0,2,2,False,50,5.0000,12.1216,12.7064,1.8639,12.9342,13.4220,0.3364,5.7745,112.2818,107.3702,0.1979,0.9698,0.0200,0,0.9995,63.1764,63.1444,High-Speed Cruising,High-Speed (Straight)
1151,1622,3,0,1,False,79,7.9000,0.0168,0.0000,0.0843,0.0393,0.5987,0.0000,2.1346,5.9866,17.3951,2.1217,16.5490,0.9873,1,0.2310,8.5121,1.9665,Idling and Creeping,Stationary
1151,1625,1,0,1,True,71,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.1098,2.9818,0.3274,Stationary,Stationary
1151,1627,1,0,1,True,54,5.4000,0.0050,0.0000,0.0254,0.0000,0.1345,0.0000,0.0000,1.3445,6.0501,0.1900,1.0069,1.0000,0,0.0380,1.7876,0.0679,Stationary,Stationary
1151,1628,0,2,2,False,78,7.8000,12.3521,12.5657,1.6635,13.3696,13.4133,0.5988,5.0230,97.2389,48.5689,0.1607,1.2372,0.0128,0,0.9994,97.2290,97.1710,High-Speed Cruising,High-Speed (Straight)
1151,1634,2,0,1,False,44,4.4000,0.0368,0.0000,0.0929,0.1139,0.4369,0.0000,1.1431,4.3692,40.2925,5.4382,23.3845,1.0000,0,0.0613,2.2472,0.1378,Low-Speed Maneuvering,Stationary
1151,1636,3,0,1,False,37,3.7000,0.0068,0.0000,0.0406,0.0000,0.2505,0.0000,0.6262,2.5047,7.5141,1.5767,5.6760,1.0000,0,0.0445,3.8015,0.1691,Idling and Creeping,Stationary
1151,1642,2,0,1,False,77,7.7000,0.1957,0.0000,0.3994,1.0716,1.7050,0.0000,9.8171,19.1400,115.7997,4.0990,31.1524,0.8442,4,0.0350,10.3140,0.3613,Low-Speed Maneuvering,Stationary
1151,1652,1,0,1,True,76,7.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0.0328,1.8807,0.0617,Stationary,Stationary
1151,1657,3,0,1,False,75,7.5000,0.0772,0.0000,0.1795,0.4486,0.8515,0.0000,4.2975,9.0137,26.8480,3.2203,23.8304,0.9733,1,0.1997,6.2574,1.2497,Idling and Creeping,Stationary
1151,1663,3,0,1,False,45,4.5000,0.0509,0.0000,0.1041,0.3474,0.3678,0.0000,1.8110,3.6777,19.5406,3.1824,14.0027,1.0000,0,0.0745,1.7412,0.1296,Idling and Creeping,Stationary
1151,1664,1,0,1,True,54,5.4000,0.0250,0.0000,0.0798,0.1798,0.4070,0.0000,2.2786,4.0702,16.3840,1.1556,6.1245,1.0000,0,0.0641,1.2719,0.0815,Stationary,Stationary
1151,1688,3,0,1,False,47,4.7000,0.1145,0.0000,0.4002,0.3603,2.5979,0.0000,8.2525,29.5966,55.9232,2.7773,12.7755,0.9574,1,0.1719,6.2286,1.0708,Idling and Creeping,Stationary
