uID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
1288,2.3760735689905865,0.8527113800763352,0.4421171828095769,0.37876562420081955,0.4071904305685702,0.3774138918315334,0.26062366678120685,0.15823013913120743,0.32033150433184227,0.4576652986241141,0.227574879657302,0.2525134100864341,0.1776338799348824,0.32725658685343695,0.24444667072604437,0.20327829116569687,0.07943100910866706,0.3889881121967338,0.31219956336980553,0.3006183204441853,0.41915897098757976,0.15577811305446498,0.4503225195090918,0.6233077493180144,0.20321984040659402,0.4803787071033387,0.2814770764773667,0.6358872398167786,0.4273596311455194,0.47609603246987187
1289,3.252442744053035,1.3743505732107044,0.6946222308160724,0.4964328861509334,0.3645758859974218,0.293456674565408,0.3493231368738702,0.27726186176171813,0.33374509204009295,0.08405059962346305,0.04662292814900205,0.41281843357741926,0.0019527126404725878,0.19927348387274813,0.12247807838759069,0.2730638216488004,0.21073852871294343,0.26379082928830483,0.31737014391024077,0.2684659355826925,0.487960098922302,0.3827359671741519,0.436309786767366,0.15810311717190187,0.3036664058633369,0.2600010434892972,0.20145239046144667,0.37649935159965014,0.28072292367351653,0.27310790329868323
1290,3.2770007907642302,1.4041575785834548,0.6775772333507617,0.4157213284339578,0.40985180675290944,0.3869834213357352,0.33046109896686315,0.1844168405273853,0.17764202248468614,0.27748585415911103,0.2252242547847443,0.2249528155623914,0.3615302476808208,0.2828870574816275,0.2106204524162778,0.35075210105357596,0.03799506813119878,0.2671202182164133,0.2842496760469651,0.1900328086953176,0.2049238530847776,0.2819128116577359,0.23871236479487795,0.2019776471170233,0.27631841042885186,0.19967280129896386,0.20645080393365683,0.36526012209148484,0.3990493571880379,0.3148039104041509
1291,3.2154147346502335,1.3582802330363468,0.6290712821021808,0.5301351344829776,0.5856980117513145,0.18375973043116928,0.1848175091873208,0.15524034285917157,0.44893982314156744,0.15747249237944108,0.12496561148135564,0.2277469751254589,0.24787043960301552,0.32820249153297276,0.36887999268308397,0.172495766863326,0.13162814268356662,0.34783272580967545,0.34739139025536514,0.2907896293587367,0.2966197968273434,0.22887984886287005,0.5709456173211109,0.31300360283414935,0.4023861702290029,0.1175778585896049,0.21457861420905516,0.17312712019640533,0.3254970749191121,0.22470256144657533
1292,3.107127714169437,1.3052905267181518,0.6794143095120955,0.36812447163712786,0.37572383432765577,0.36880038563017753,0.4060169899490884,0.2580524334597237,0.22809972144651808,0.2589803900659255,0.18134186117745124,0.16673840966900336,0.4489099478675885,0.3109067716697338,0.155377876526684,0.30471328719506796,0.19745627547810057,0.24160854324254688,0.2725623357618857,0.2817100262565947,0.13446110308382664,0.23514679037291394,0.2207834285858117,0.2641886054661864,0.2888079588874158,0.31487439298050474,0.253488425400238,0.40455934609978395,0.3424796750147487,0.2993343335736598
1293,2.444237399069294,0.9474368814760109,0.5436188445330644,0.5084556134372978,0.27738692759175576,0.2932810516706074,0.1819576700482559,0.11300090957017547,0.5263321590886446,0.6308089823938682,0.1403700592336397,0.17707367395361348,0.4499436033053006,0.3946702190857663,0.3928960273627417,0.15732225654226067,0.2996775748851059,0.4683353928880361,0.31638895590333443,0.4735627416043471,0.2976678054499844,0.12001097037256997,0.6178112101255675,0.36341101527593717,0.31162948181258693,0.31641745805021493,0.3371947962557395,0.32376284537348804,0.22861169988490976,0.23602068543009116
1294,3.0475729654692207,1.3281171032585326,0.6617533112944063,0.29848658455362603,0.3687688082761491,0.4063734632763639,0.21524121680130545,0.31369145832195156,0.3843993058736333,0.4847455021431525,0.18941414051731753,0.20922526204852124,0.4588790994487639,0.39441752000449853,0.3022561085970775,0.2568930479584649,0.0,0.3666271027905986,0.258239492108057,0.2093982424481472,0.2742694519312601,0.3000664314762954,0.15493228568441308,0.2143970425353241,0.27038234061677885,0.20754608027972024,0.2365027780964042,0.24821611023327367,0.26249764407749726,0.5020906195841861
1295,3.417518257519932,1.4642895421146127,0.7542848819124768,0.46390472026321367,0.3318733975405246,0.3245300249719661,0.3181876872579271,0.24367672743979052,0.3026434856490987,0.3057431628862435,0.13305056317418837,0.22526333962862938,0.34424044179020113,0.2698571155248608,0.15732139354402977,0.2896603961285941,0.03547583997021644,0.3364167653127759,0.3358998952550154,0.32506265884778185,0.29463177249846983,0.19810402497316673,0.3849944783937581,0.08129710228418471,0.39987216441642226,0.10341161482540426,0.19274876976168623,0.21903738465879938,0.2626564777803248,0.22960773250234712
1296,2.979126963727112,1.2322904859505512,0.623690137008449,0.42928757919651367,0.3242050171624577,0.31669591945791276,0.24402888053514354,0.1488059719543862,0.39449509083560386,0.34343861746261384,0.11593558917477094,0.2363730507955621,0.4599136328739434,0.3503251645987053,0.3269594729848201,0.2426693457027373,0.2413409743488688,0.32858850341542095,0.3061936607284819,0.3193589006554539,0.26213260098966473,0.24066738192006185,0.46950277824528014,0.27091374995199013,0.272091154751501,0.22662256709033962,0.2726006660106928,0.32744288856800613,0.36376228278725586,0.189347750334346
1297,2.8231681887873177,1.2046547849200628,0.6413613408332719,0.25456101043804835,0.539826425995627,0.13770285604319554,0.46395509464008056,0.14199379405064513,0.13877930966214214,0.6864899341851723,0.15155684839896072,0.3325316138236101,0.45407539873733727,0.0,0.41310166501734796,0.1840977056848802,0.5536232610194092,0.2332626793703018,0.38947508057095087,0.27285171851338447,0.5980543992778597,0.14849088490638337,0.7335547147659566,0.3903007759237244,0.18590154274261925,0.003654605591488451,0.572997312179256,0.0,0.21800596791061183,0.2633523134562406
1298,3.5130045096736335,1.551745369604639,0.6783785125441719,0.6263374654225751,0.2807945351317112,0.10842497623577668,0.39456485351316956,0.5299207163106302,0.258634526431669,0.05614232162124716,0.12522182292036133,0.5998865495717627,0.0,0.17021930011524186,0.11375575178044041,0.17102649369491024,0.27390796775541304,0.08971001061696891,0.24695893757722956,0.20180180486088664,0.24537151915825503,0.37538483260822153,0.26715603194727855,0.2561471477823075,0.3807104590597046,0.20524693581540387,0.31465520792012386,0.11151415458189874,0.3042101514815762,0.5305113772179152
1299,2.1608695203344377,0.7941623447289196,0.4037913638201173,0.34642816530326953,0.1263383243679524,0.5418198610771281,0.380253631923515,0.4931734464500572,0.262030518784315,0.02202846666296012,0.18929198589576923,0.512361070010295,0.0052539174193698725,0.1768823860557531,0.3686386949854942,0.2642564602622331,0.26782727468839695,0.28146621880940736,0.0,0.3042111300629859,0.6821550082132626,0.40826409803049585,0.38010842970338005,0.6245562271688209,0.09529237360398363,0.7944026869142544,0.3148895501855542,0.6622357249442484,0.16418777183514224,0.7081712312000528
1300,1.9978073356389299,0.684445074717004,0.3421966219766158,0.3338139078463198,0.24095079466368963,0.5692227032326981,0.362793470867449,0.06443696675040947,0.2710922630242768,0.2642327801073423,0.1944677265141072,0.2752339832790254,0.1180371954317114,0.18188025124688836,0.35565849903846386,0.17886328095784362,0.1579335362529535,0.48449694734236814,0.4347402246012228,0.43537271501064156,0.5779905493676075,0.11377519285535878,0.7421889393548925,0.8163703090890628,0.1836179497595042,0.49828141678241084,0.27683574766690944,0.6593223115892988,0.3051419409079657,0.5852389909816403
1301,3.348239685086036,1.4149297878370735,0.6986555702921877,0.5926772439208348,0.6625873435449133,0.2813764034157462,0.27410008785891404,0.415758140021047,0.20310818624883828,0.007103402337327296,0.15831897413742324,0.40416268585765935,0.37320663553489725,0.1610507946957356,0.20641276476208173,0.4364783143003975,0.3571662849224306,0.05130010547495849,0.17335343364210232,0.10650326936388423,0.05058504577626653,0.350571585506739,0.0786036150796476,0.1194850490406309,0.27539787641017816,0.31716475912768444,0.32885838080726765,0.3473739260662873,0.4569150290145952,0.17287154745781
1302,3.039341133269823,1.2343323700864293,0.6142854034218858,0.4718560617452863,0.22961384184134934,0.20502404891221432,0.40352632332626226,0.1680255076234465,0.3731928975665967,0.27114363064326674,0.16270173181629086,0.24082581889371452,0.1664782665250542,0.28515328895501924,0.3073384616490075,0.19447937227467896,0.20668040382044225,0.3873388316488138,0.2949316514281009,0.45026767091379244,0.21164811536918207,0.2829941615892007,0.47109053895819714,0.34939836387741063,0.2917024009231279,0.23633063955040065,0.3074233944305004,0.28223372646584927,0.2026859242693212,0.40513202245216795
1303,2.316424682639037,0.875879654462825,0.4463793216981149,0.3425618565294356,0.807218574105603,0.3295844919209021,0.31930690550302565,0.31157447992896253,0.10943695273109687,0.50340006503635,0.20236524157544805,0.06659562557311653,0.7299191798074386,0.2206528089787211,0.7617907995372366,0.31880202983195705,0.5582073444376668,0.3719132456647665,0.0,0.08987786086830787,1.0784879980691446,0.03881347978872327,0.8917331773817413,0.43132776881682194,0.2900078801281981,0.0,0.1735541547262456,0.3337532443103076,0.07322891921073854,0.0
1304,3.565887300802472,1.583767580553657,0.7160300672343752,0.6358832975097765,0.034639598292134796,0.31247148891829274,0.45366262050514106,0.6252534012905335,0.19263264429846466,0.009415926905420207,0.16773698561802,0.42543776422573343,0.023686078035736923,0.09547515416514905,0.0,0.4344642531925624,0.19550940992366178,0.1020084738507478,0.04183990688562139,0.18602837605207084,0.20278092588171284,0.4197451136798718,0.0,0.20483635859926322,0.291633569790398,0.4067151162623805,0.23529187098213186,0.33326091155605214,0.3853928099160335,0.3804121823660432
1305,2.3855954780249173,0.890265313490338,0.49377435218474636,0.3970603745048577,0.2804708750622946,0.35524126504995135,0.2476053742914606,0.1847629197764767,0.4222717799053859,0.5049525139225417,0.09953143176539678,0.2690687035723295,0.3337616602907341,0.3190365604478458,0.44729809477512417,0.21934846276211167,0.23489485816966274,0.48076060444958385,0.37228421874112294,0.499217654471094,0.34586650801746416,0.16462358277964947,0.6397019349566392,0.3780429065620288,0.24551206631311823,0.3243585065004449,0.22505588088026449,0.48373188895282765,0.2599777528101668,0.3422019482982925
1306,3.1394868161321146,1.3443441215072613,0.6558372776327585,0.5566789219705858,0.5591479508625637,0.10597551484050169,0.26002487128287516,0.15574815696447822,0.13981626514293224,0.0,0.3343194381604301,0.3083964477927363,0.0,0.29493211178972817,0.583207888584945,0.1300212863321607,0.3612555451546084,0.19708011549283994,0.20105582337420852,0.15696873461380334,0.5363111571854218,0.345449192757263,0.1831232100712747,0.5384569932019239,0.2831429736353634,0.20425417692722,0.5625286406501463,0.18302815414244164,0.2804965898373524,0.48112095123905324
1307,2.970265372716705,1.2405332058947605,0.6213146610477943,0.45729168256817104,0.2977594939292304,0.36669839637466256,0.34524937000835804,0.4315981289516189,0.23455056474858088,0.4672813470449779,0.21157259515797042,0.2574934546676638,0.46916603108178917,0.3180116947351027,0.25502720216216473,0.3191997296800371,0.12298882865863396,0.280282127171678,0.1379499275875973,0.2541864057665452,0.07160182398430293,0.29187696780649763,0.17601927574318685,0.28279681197558487,0.23787384090068883,0.29150225490958986,0.18395413479924988,0.41328447136676055,0.38902494512498637,0.31938207221893666
1308,2.8578765668713215,1.197989344001793,0.491443007639825,0.5120136875596635,0.2395502024691199,0.23308117336959966,0.31527572894165895,0.3580182247491909,0.3781794292436281,0.3239243429201595,0.10764520097629178,0.39119582252903995,0.21297514778558221,0.3708853081969987,0.0,0.17956926325742936,0.21166998716479143,0.20929315030645418,0.20075305022556317,0.12497396698379581,0.32273113619450855,0.38160466554472,0.25925918673213333,0.46637526229227616,0.24482147891331515,0.5830172404968716,0.2606010881740507,0.5287323803250785,0.46258675368767377,0.3130427793021817
1309,2.409720285543432,0.9112883546269448,0.5280036925784194,0.41342640677921727,0.2588376229884139,0.3863440381836393,0.2646417633831096,0.19625769298326873,0.4278981759435047,0.5205277671735323,0.10223698672729592,0.2800648419715278,0.4395467538868,0.32190982902086285,0.42953866647444194,0.2569267285167457,0.22674489462545594,0.44067287112397524,0.33662788649104797,0.4689756274160935,0.2574856668981477,0.2144498570343131,0.5340385189391862,0.3445693118608108,0.24409223647899836,0.35289670776853027,0.17901095383828053,0.4484640175213703,0.2803958522370621,0.32081272881371026
1310,3.3393335666064976,1.4259661293908619,0.6918511694972423,0.48680519542501804,0.2870387259112017,0.277854344303163,0.3485298973802628,0.26578024297331065,0.3351293039544849,0.26425614907396694,0.12007505938394998,0.26688171671210925,0.2354840013806975,0.24515068945261745,0.08262152010240681,0.27006668230025194,0.060480654581840806,0.3031782929641875,0.30812715316890127,0.2942995522787338,0.2674847344551783,0.2376923265826551,0.3860708633977839,0.23135613267669003,0.3398439251902141,0.19117997100541892,0.2719862246309586,0.29074308589787884,0.314097771537638,0.2918928536552912
1311,3.3517230251323054,1.4516550296856925,0.7655099285351296,0.44154339872573023,0.45898032068446926,0.20363392007730177,0.3559391205119057,0.23347342753011077,0.07546214635249866,0.1307299192349237,0.18465369288968878,0.4149676774002745,0.20187283465009173,0.06929708204214385,0.0,0.30565048876681145,0.28214709277624767,0.22160587011641414,0.30967249561896143,0.0,0.4099897898619774,0.3449375279367238,0.22877423768350433,0.17029039181995562,0.2916574859561187,0.37635500697369856,0.2726931039760467,0.4489153143145141,0.39430428558705743,0.2825964611200841
1312,2.6105066759073465,0.9989334391806582,0.6376749513979096,0.38120940612874715,0.4927707838939597,0.27720424440444436,0.4366096869760044,0.29651848500889116,0.11031638506165298,0.6748199328620218,0.09683340930600465,0.38992041383340403,0.8480778350168053,0.0,0.5870515904766701,0.29288104638078477,0.1941956719519278,0.3425494362992012,0.282312260879043,0.4969288827753065,0.19971308136884516,0.14851994567651816,0.12020476427297745,0.4124425805413313,0.32566953161519724,0.1100940478449117,0.3268506034359147,0.22888323262595528,0.3029273544417599,0.2745165322487128
1313,3.4135042125097015,1.489572421410727,0.7366098143674883,0.47260697290579196,0.2379363070759841,0.26463198222368745,0.36116481590609634,0.42321709367157956,0.3511532000092852,0.3818421435565383,0.152390338279417,0.20565598881336547,0.49328793512685737,0.332852364309782,0.1423009482006348,0.26304421977103815,0.10132496926909375,0.25033782374633995,0.1479176633676982,0.2688188117698813,0.03961992272316952,0.31095958805752316,0.1718545007291712,0.16266833101374084,0.3075324862121288,0.20221814506624658,0.25767001413585516,0.21717029942555668,0.3525570613021388,0.24260212838158715
1314,3.137586009183843,1.4323414268333752,0.597014698207751,0.45468402804339375,0.10630448398674673,0.27885742057771423,0.5601136594070971,0.23518048204407738,0.18568042379705463,0.6063326178329763,0.08151713251868875,0.20656108459994593,0.0,0.43518854324864803,0.21682099908639427,0.1745336137560386,0.0,0.3766422449598139,0.7341785911430144,0.002504169617162248,0.15186861707714683,0.39329343310789494,0.39701869375022225,0.23043852261669445,0.4413888382660718,0.6194034074013185,0.19465054364832182,0.2863883274366518,0.0,0.004242393933764518
1315,3.3412818906890474,1.4408948876713827,0.7596233161335273,0.4110457846412599,0.4942941619736937,0.13198223636621143,0.24708689780611595,0.5388967590732725,0.2719931864003618,0.26263794618743525,0.19430715866782122,0.26166095921938454,0.21217793391550105,0.4266179500872143,0.00125024848910927,0.1002453206835588,0.18419465100127372,0.30971510907545113,0.2662678194920797,0.11717476116722846,0.37187150973987454,0.2294899184109943,0.20142068274283342,0.20199661561301613,0.37866811016969826,0.27990999632148955,0.2620463077107549,0.3951938155626586,0.25504945098530335,0.3436840879512621
1316,2.5566528664794403,0.9657387616329365,0.5086438924888459,0.416557922557159,0.2618403825117769,0.30933052084466284,0.33533471160568185,0.11642844113933645,0.3742790453518201,0.27663211406101745,0.13354015929735713,0.24456955428511712,0.2696124503682243,0.2911902759774299,0.3567401004095389,0.22552295209261786,0.21101360874831201,0.4015294872659372,0.35515441591430225,0.44619904690812057,0.35243688803322565,0.1541594613867331,0.5404267184418178,0.4629158657764245,0.27493467968591356,0.4416842236131799,0.23255006828362412,0.4723699090089846,0.35330525312020583,0.37786241259966047
1317,3.2240806431984046,1.4532577223838583,0.687199215325782,0.58610361290212,0.5686589761584934,0.30232158105123796,0.30331682522151115,0.7309250393099631,0.242876225160401,0.023569159160241424,0.18246266665067204,0.1826268243350587,0.7454331081013968,0.124948504131792,0.1490571295208155,0.2044914901294771,0.29140862717384136,0.004538017944114718,0.2943515195952597,0.2368543383607275,0.0,0.18398304696746887,0.06662457193855312,0.4393206210017378,0.3298040007609896,0.3316594378034621,0.4167812061248574,0.12793697903180187,0.468847542360575,0.17241337156871114
1318,2.1012446816775374,0.7462416843407815,0.47828470293784453,0.34336943809761894,0.2520657665021103,0.4437140828307704,0.20855505224031426,0.22227882931153012,0.48259881445974984,0.7181496818022942,0.09018159670172007,0.28692526274750985,0.5179937665863614,0.3283035979968949,0.5999629474736793,0.2435578795448483,0.25284913238042606,0.5226866105427534,0.3496513577106385,0.5807774278530534,0.26352095020478467,0.17889048123225643,0.6515466876994337,0.325332879839273,0.2223847355943365,0.32364552827715537,0.17940368235533125,0.4567548345373889,0.19898885925056622,0.3096677354163996
1319,3.441073150559636,1.480280786120261,0.7565550417186709,0.45102764112261395,0.30810229838613545,0.4120041741624726,0.3366617342252103,0.31275506820108145,0.26824173189629047,0.4102257801145511,0.1579848576109433,0.19129848048069728,0.4174059639485377,0.27789767950194544,0.0,0.3330603197892922,0.05586188335850677,0.28602155894970327,0.2531528918885991,0.24360766924563504,0.15806636562605492,0.25993984263202485,0.23326567078033128,0.13287216241441463,0.3028428200835891,0.13518992642738212,0.22315651304009113,0.2703337501330296,0.34780206931655067,0.2588799153335014
1320,3.5834400105421507,1.5667233291507152,0.8530079516829907,0.379391024916662,0.28399002587836536,0.30202107934238365,0.4109233049972168,0.4260489511221976,0.22708756270186234,0.23703081335557194,0.14545668108085602,0.33271611909805154,0.2176704833340091,0.09466682042151571,0.2624567942404637,0.3657398529516978,0.34903005994974234,0.29835614563765156,0.1405657208808398,0.3602290839143488,0.3527383763530666,0.26996188582458386,0.44098524095816444,0.0,0.39048907734974964,0.016490032419209523,0.3064533165973567,0.11163485147992087,0.07522724641617082,0.10302245897178172
1321,3.3280394413813603,1.433537679601567,0.6935470168777665,0.5117492980556775,0.39942446471048315,0.3532260017068268,0.22828128767929864,0.06423972215234217,0.34088245855382326,0.27495894105699537,0.1500364466396966,0.21308961880225477,0.14804412017157192,0.30241596346636057,0.0,0.2919077694202369,0.08732404732629336,0.22196224682360413,0.24136297799481077,0.22423368317341819,0.5137145968593367,0.22820560919583646,0.29622550447441853,0.23151950789504616,0.37080286342633223,0.21846737668852406,0.29878775112316563,0.2807114723040432,0.4347248704351081,0.3288943330202721
1322,2.71465085104656,1.107267376425212,0.6952663755457381,0.3433952052760934,0.8281495600449061,0.44168473563611005,0.1145859378958249,0.19512681498750262,0.19632943691692809,0.3076651102888146,0.1911884500428207,0.35035405041427936,0.46753223494543744,0.28756742286133796,0.7724366238450329,0.28389510726747874,0.0,0.2912306573151101,0.4088129779340176,0.3025247426770235,0.40447053653002724,0.33688607214689376,0.30248529779468203,0.0,0.32938357616553465,0.26220833544158473,0.13509725285509305,0.3390238497231072,0.2577069739934385,0.287401985318538
1323,3.277283876877534,1.4362645696665965,0.7871356951585149,0.3886371308329997,0.3795425241553031,0.2323507715490129,0.23622646769281877,0.5682467613753194,0.377874757159593,0.6743651776441137,0.13688061231996912,0.15266183714527326,0.6656434235330034,0.48317620090919833,0.27920510220606065,0.23738376568625782,0.049020891744151036,0.30860325296658453,0.2558595622142086,0.32048376515754695,0.0,0.24864072527344122,0.15610031041891145,0.02797795122055895,0.3566027754793494,0.08787691041009307,0.15925115633975973,0.10277263615489353,0.22722421497451228,0.2757653601890538
1324,2.32079370433288,0.864259282573576,0.49881144223185253,0.4201661626091678,0.4397552732567581,0.3953545956621375,0.23793461931747992,0.40197592770915147,0.2512176324542291,0.5278704983967601,0.17751354697045568,0.23101205623506865,0.5482848564644851,0.4211358737110344,0.5497618928745928,0.26916359898600634,0.3957858170119523,0.3566340028896383,0.04861374526760757,0.42381264214995606,0.26934996356799534,0.17363644741637907,0.42791226489804535,0.43262355075737885,0.23659601084213044,0.3551325848210953,0.25351344440088075,0.4508135451433177,0.28216747182067503,0.2847586530915026
1325,3.789926617149133,1.7128253342739854,0.7693146922805215,0.5416957628168884,0.5548777137534829,0.2664444626796802,0.3499749358257751,0.3539656680122787,0.3165502240051755,0.0,0.13514572625693316,0.35218105860767374,0.0603664363642907,0.187186756290989,0.18191566643394216,0.2466069235108357,0.18173632370555612,0.13610036893683414,0.08536940933835095,0.11906255014149111,0.5981685578460124,0.30311813908923924,0.1576897943239943,0.05473385109582521,0.4928389914700654,0.07881857990762318,0.3955722975438853,0.0,0.2333521801568541,0.3019280507168253
1326,3.1862273014916713,1.3535762544091017,0.725053627306788,0.361524072615768,0.3747015013548122,0.3720913440800901,0.3246597252441722,0.16955902525887953,0.3158734160911907,0.4919034116821658,0.18110703078624926,0.13659889201008726,0.6621573530633377,0.33582491753876664,0.5012716962773305,0.34939720851264233,0.321851535151882,0.37975228149091206,0.2051637195292776,0.4126989707443677,0.015399815956995215,0.2744498064861767,0.38693516343666523,0.0,0.2873278041047226,0.0,0.2444841571115651,0.11571755231725124,0.17067033606694826,0.18761316951157753
1327,3.1898424964091388,1.3733312582079724,0.558176100950607,0.5154153473869306,0.14022812239024468,0.13111807896100533,0.36038942869459006,0.379046280791479,0.3326091290934162,0.1324042598559491,0.16666145804963203,0.29788929239106543,0.17173762489905656,0.37873734079361737,0.0,0.1269763738648181,0.1007352508309226,0.20893590029276277,0.16118205072410588,0.09820133939993847,0.2992005741438414,0.3452903781806461,0.12933417405871814,0.5364596364779162,0.20816150639078534,0.4625179802062273,0.3347337699537776,0.488722489103527,0.5537337018179296,0.5094733223005498
1328,3.018518834764763,1.2336213302275012,0.5912246587344018,0.43677909529423126,0.33112522184472304,0.23159910685356355,0.44429130466117184,0.22597799093792426,0.37824003922466,0.19879851188285894,0.03299154275811337,0.39818174234941156,0.019270770428085192,0.1395596115979148,0.367282175798952,0.22032304975459902,0.3422062922607522,0.34727245205763646,0.25587594537402536,0.4156058311566629,0.5239317209572601,0.35838397212106043,0.5121063213070243,0.2680125604989179,0.30807193573192865,0.2301607480883901,0.2618102664796244,0.3213372832786737,0.17923950089349228,0.25417968196223006
1329,1.7436427458415513,0.6847420957183527,0.37690289019527295,0.2719308701850914,0.116834325668453,0.4320612483799763,0.46304828157568545,0.08983095138514499,0.31056830275605346,0.051946073549604364,0.15152918472270552,0.3067493708001344,0.3890117614890604,0.10745744972173346,0.7751839126353508,0.2547141862062471,0.6272954858487156,0.19223332323202788,0.13647104735152513,0.4767594295168096,0.7943563808749616,0.31545034217311896,0.06106903281561183,0.5856992532048024,0.24950885251502264,1.2008702110436698,0.37970910140081826,0.3675171844006124,0.2975160323689771,0.5200311316361231
1330,3.111585491980473,1.2905830863133176,0.6951701226471209,0.3626438403155479,0.34752623136970584,0.300646931593358,0.3266419335815182,0.16965116167519004,0.32502561005593866,0.2696492106704128,0.09992875543691992,0.29522590802512794,0.31319574815100715,0.26725041832047924,0.4177190116394865,0.2682752079509443,0.22467442941539695,0.37578535854314615,0.3232182736415316,0.40302509477956855,0.3699961568142465,0.2678643936720145,0.4924476719896685,0.08776459180026523,0.34994945627775115,0.1564099824290483,0.18118051471609467,0.2702989407114684,0.19793378051064,0.261474005766949
1331,3.1293324733128345,1.2899174255437358,0.7150226887047696,0.5523369263297826,0.5045352146077634,0.16322694760721082,0.19583472952405323,0.26643014844997664,0.3586302753812775,0.23051936085451707,0.13144454161582497,0.29873066135802534,0.22650967684141116,0.3785690393900392,0.08278075744579182,0.1314434526279368,0.24993319429782015,0.29553188797924823,0.30549416228659104,0.21432952284001927,0.3492800739365799,0.2066697289694483,0.3847262983143152,0.2679297915358902,0.44166803859574877,0.342323428852043,0.24255297586932748,0.3339572569453117,0.28205350638494003,0.29931455212195646
1332,2.8434429378080344,1.1730019978486261,0.6325385409267846,0.43921693369036646,0.32065400565569635,0.2735316169484683,0.2338361667816798,0.23617219506641232,0.4063910246222036,0.5673425321687345,0.15012886481107435,0.2360074114744856,0.6445456705023352,0.3449436491753745,0.4930510190281592,0.2894930360674217,0.14483415782130912,0.4326357583288717,0.2716354859108302,0.4098777882015736,0.08807557560048729,0.25383324244323524,0.4078311989732502,0.13125826137709593,0.28828279770962917,0.12942342734834278,0.14783518972273285,0.27771543120426745,0.20980973071671521,0.2907341584481777
1333,2.226170167788434,0.989022221429086,0.6611962365766769,0.03695238933629711,0.6068666609713809,0.3310551466269651,0.41959612973177846,0.742303775456117,0.07718417459253651,0.8866801618565654,0.21001782118545095,0.0,0.8444450483218803,0.6522836677881851,1.3729777255464621,0.02306960266615236,0.5296280194255275,0.10829138099495696,0.0,0.034128632124717985,0.34012244338747366,0.16118473611735776,0.06113445452404605,0.64363163228261,0.695090088777988,0.30221652606880217,0.17669214856486345,0.0,0.24847606545355436,0.0
1334,3.313077427407482,1.4186181306217263,0.7062270409588447,0.38219294492607564,0.24448397968904612,0.29697072432186483,0.3875523740637463,0.415712407014012,0.274151634644539,0.29547900166116653,0.17325896698176185,0.21142731741880674,0.41489871370804815,0.3055233605254771,0.21921841707982775,0.29725796453403186,0.21351425245147237,0.2710856293981458,0.14437065582137926,0.30381743015521967,0.11824514063859436,0.28891385639104405,0.22553787932259714,0.22379147626203152,0.26227314709118493,0.1897756477081865,0.30458071297089034,0.2648895779252177,0.2969408759660084,0.32224617916492426
1335,2.3693607153739165,0.8621434684072717,0.4172023436348019,0.25062922022020073,0.4140007349115104,0.0,0.2335410219394518,0.34325943218172783,0.3643451298037419,0.7295491828282348,0.2602065746868825,0.10471482514193298,0.2907499348260906,0.5599057200186993,0.14651311222321192,0.0019717254884553874,0.21216734751339927,0.4241541320689223,0.05823463688250661,0.4314062133594727,0.5841400372746189,0.06173890408444847,0.35536951716911597,0.77136426495016,0.3193103399385671,0.45792557441608217,0.34882592928463846,0.5454879541999972,0.18959250231581642,0.5863583996081613
1336,2.651945304682674,1.0406908334616527,0.5768835358246291,0.4207267720518755,0.32903215593946955,0.2636863839206487,0.23189750958424915,0.15745011343856338,0.412807007107807,0.48997666231075354,0.1479243315309459,0.2552582740486891,0.36825487976551585,0.3221022862640641,0.37849874121237065,0.22992132050918243,0.3397549535765712,0.4185063362713377,0.27328792045749567,0.4109696679546048,0.2651542290663617,0.19860621971729098,0.5147049465423095,0.3214455345949146,0.29707872714279343,0.2892924715909704,0.3235853847474313,0.3789088380754205,0.22582829891749343,0.31441987651116865
1337,3.6103105453282147,1.5614196229525024,0.7759361920650175,0.5359095566786005,0.38763521846035637,0.2379442519845483,0.28570744638503487,0.2519885425278911,0.34545364123646644,0.17380413760835556,0.11727618484155734,0.31810272485958374,0.2787018640735967,0.23287894758476135,0.04424227869903465,0.2644909247290915,0.07251969669423049,0.22457638647483766,0.20425850291766942,0.25231534998140687,0.291357308895229,0.26568720430362497,0.2811679523601042,0.17158772348607534,0.38774296564291905,0.0888309527444586,0.2204386189871361,0.18877588750706603,0.3851101518470677,0.31814367441645713
1338,2.975233830642482,1.2169230151254276,0.5442970557848369,0.5111522957482203,0.25168958871092506,0.1243289036775494,0.38789044868319233,0.07290407977627984,0.3705698135175168,0.046879831041515295,0.17616959135721935,0.2847464936667768,0.16249631869203915,0.26649419242175254,0.4590778338188259,0.14120336373605302,0.5959138464162373,0.3344615639844432,0.16579015759351629,0.47219822216710305,0.4397598429143577,0.233455584369165,0.5886844479019925,0.34790666841625195,0.3062982295037227,0.30134396814377135,0.39929946041313424,0.2956415949275467,0.23303123836783027,0.21205789785615442
1339,3.095089967346923,1.3089140754627124,0.7405467704545685,0.23059373268893193,0.7140957939560711,0.2888155005571896,0.42805437644802996,0.12767154385197474,0.23606017232269352,0.8607149410027307,0.14498430005323767,0.05668942851795942,0.1062094799531491,0.14344023357155306,0.225748044330251,0.3842723749204767,0.26334790616696796,0.0320018780020923,0.4145524558941856,0.25740034759892544,0.42237893118478587,0.19745588813176634,0.6733210863518552,0.1588937822143087,0.3967419674788579,0.11331743847190238,0.405300100584013,0.09249292815998333,0.32667617507503366,0.0
